,accuracy,precision,recall,f1_score,roc_auc,y_pred,y_pred_proba
Logistic Regression,0.677,0.6594360086767896,0.6468085106382979,0.6530612244897959,0.7410317141710155,"[0 0 0 1 1 0 0 0 0 0 0 0 0 1 1 1 0 0 0 1 0 0 0 1 0 0 0 1 0 0 1 1 0 0 0 0 1
 0 1 1 0 0 0 0 0 1 1 0 0 1 1 0 0 0 0 1 1 1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0
 0 0 0 1 1 1 1 0 1 1 0 0 0 1 0 0 1 0 0 1 0 0 1 1 0 0 1 1 0 0 0 1 1 1 0 0 1
 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 1 1 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
 0 1 1 0 0 0 1 0 0 1 0 0 0 1 1 1 1 1 0 0 1 0 1 0 1 0 1 1 0 1 0 0 1 1 1 0 1
 1 0 0 0 1 0 1 1 1 1 0 1 0 0 0 1 0 0 1 1 1 1 0 1 0 0 0 0 0 0 0 0 1 0 0 0 1
 1 1 0 1 1 0 0 0 0 0 1 1 0 1 1 1 1 0 0 0 0 0 0 1 0 0 0 0 1 1 0 1 1 0 0 0 0
 1 1 1 1 0 1 1 0 0 1 1 1 0 1 0 0 0 0 0 1 0 0 1 0 0 1 0 0 1 0 1 1 0 0 0 1 1
 0 1 0 0 0 0 0 0 1 0 1 0 1 1 0 1 1 0 0 0 0 1 0 0 1 0 0 0 0 1 0 1 0 0 1 1 0
 0 1 1 0 1 0 0 0 1 0 1 0 1 1 1 1 0 0 0 1 1 1 1 1 0 1 0 1 0 0 1 1 1 1 0 0 1
 0 0 0 0 1 1 1 1 1 1 1 0 0 0 0 1 0 1 0 1 0 0 1 1 0 0 1 0 0 0 1 1 0 1 1 0 1
 0 1 0 0 0 0 0 1 0 1 0 0 0 1 1 1 0 0 1 0 1 0 1 0 1 0 0 1 0 1 0 1 1 0 0 1 0
 1 1 0 1 0 1 1 1 0 1 0 1 0 0 0 1 0 0 0 1 1 1 1 0 0 0 0 0 1 1 1 1 1 1 1 1 1
 1 0 0 1 1 1 0 1 0 1 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 1 0 1 1 1 1 0 1 0 0
 1 0 0 1 0 1 1 0 0 0 1 1 0 1 0 1 0 0 1 0 0 0 1 0 0 1 1 1 0 0 1 0 1 0 1 0 1
 1 0 1 1 0 0 1 1 0 1 0 1 0 0 1 1 0 1 1 1 1 0 1 0 0 1 0 1 0 1 1 0 1 0 0 1 1
 0 0 1 0 0 0 1 0 0 1 1 0 0 1 0 0 0 1 1 1 1 0 0 1 1 1 0 1 1 1 0 0 1 1 1 0 1
 1 0 1 1 0 1 1 1 1 1 0 0 1 0 0 0 1 1 0 1 1 1 1 0 0 1 1 0 1 0 0 0 0 0 1 1 0
 1 1 0 1 1 0 0 1 1 1 0 1 0 0 1 1 1 1 0 0 1 1 0 0 1 0 0 1 1 0 0 0 1 0 1 1 0
 1 1 1 1 1 0 1 1 0 0 0 0 1 0 0 0 0 1 1 1 0 0 1 0 1 1 1 1 1 1 0 0 0 1 0 0 0
 0 0 1 1 0 1 0 1 1 1 0 0 0 1 0 1 1 1 1 0 0 0 0 0 0 1 0 1 0 1 0 0 1 0 0 1 0
 1 0 0 0 0 1 1 1 1 0 1 0 0 0 1 0 1 0 0 1 1 1 0 0 0 0 0 1 1 0 1 1 1 0 0 0 0
 0 0 1 1 1 1 0 1 0 1 1 1 0 0 0 1 0 0 1 0 0 0 0 0 1 1 0 1 0 1 1 1 0 0 1 0 0
 0 1 0 1 0 0 1 1 1 1 1 1 0 1 1 1 1 1 0 0 1 0 0 1 1 0 1 1 1 1 1 1 1 0 0 1 1
 0 0 1 0 0 1 1 1 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 1 0 1 0 1 0 1 0 1 1 0 1
 1 0 0 1 0 0 0 1 1 0 1 1 0 1 1 1 0 1 0 1 1 0 1 1 1 1 1 1 0 1 0 1 0 1 0 1 1
 0 0 1 0 0 0 0 1 1 0 0 1 1 0 0 0 0 0 1 1 0 1 0 1 0 1 0 0 0 0 0 0 1 0 0 0 1
 0]","[0.08155179 0.1506279  0.19170308 0.6151378  0.60294751 0.21491815
 0.13345639 0.36699764 0.13745687 0.16983862 0.49251892 0.18223938
 0.36945043 0.59047139 0.82183582 0.84605454 0.44783893 0.31393071
 0.47030248 0.72795149 0.38643052 0.45661043 0.29406441 0.54961962
 0.45480078 0.33328078 0.10726388 0.59487127 0.19783872 0.17204862
 0.79313357 0.90234871 0.12644196 0.14164898 0.17271318 0.35407353
 0.54707712 0.39589648 0.51357195 0.75129026 0.41939134 0.47868226
 0.3729764  0.43181799 0.16800426 0.60427329 0.66693565 0.37740135
 0.23931674 0.56851682 0.79834961 0.4517494  0.3504119  0.3519756
 0.1882673  0.70401867 0.54818234 0.54706841 0.41991336 0.71233154
 0.33726352 0.3258343  0.19388034 0.33134615 0.14799699 0.11976255
 0.40137922 0.3816647  0.08583738 0.59603239 0.49558605 0.4247902
 0.63201078 0.37418444 0.20937778 0.3610719  0.49160352 0.50684619
 0.79480144 0.7887378  0.88399705 0.16094044 0.53070205 0.5617215
 0.23801399 0.47245048 0.41488215 0.61791818 0.09482554 0.26365358
 0.5611422  0.39354838 0.22823186 0.92519053 0.30286215 0.18965119
 0.87771569 0.56380611 0.17061158 0.14841405 0.75443064 0.75233793
 0.49279263 0.37858812 0.18765138 0.54364929 0.56654779 0.51010015
 0.22735985 0.16088196 0.76943473 0.41804719 0.47390799 0.76593541
 0.19254553 0.54826146 0.13772883 0.52632194 0.41027458 0.33280086
 0.41722904 0.30116033 0.12442604 0.10866081 0.20422624 0.47943076
 0.25773096 0.62903172 0.7620154  0.20514767 0.69406307 0.86108045
 0.37085189 0.14439468 0.12713213 0.12518848 0.39280928 0.17659652
 0.13779908 0.32062118 0.77104059 0.28085974 0.11131404 0.17924792
 0.30175347 0.16471877 0.09313265 0.25635532 0.25780809 0.64122465
 0.56692531 0.39189638 0.20613708 0.34623429 0.57799887 0.24445142
 0.34555625 0.52236216 0.44918796 0.2614786  0.25466161 0.61022886
 0.66363812 0.83607719 0.70953073 0.68423638 0.28079352 0.45065553
 0.84641605 0.11904322 0.62825303 0.28215894 0.67059597 0.20430939
 0.76653026 0.59522729 0.22851563 0.57269276 0.42397995 0.1852296
 0.63155798 0.74315157 0.7776409  0.40717308 0.56972031 0.57008077
 0.26990675 0.42243712 0.2868749  0.56823362 0.27430903 0.68250985
 0.56719908 0.62882118 0.59243737 0.13911523 0.7545938  0.4357948
 0.43506825 0.20433577 0.51047109 0.19915144 0.23588445 0.8253829
 0.71997949 0.7301486  0.77038748 0.11404211 0.57528999 0.25712805
 0.11590551 0.23524517 0.10337089 0.26468133 0.18422626 0.30114436
 0.14909651 0.7486636  0.11652464 0.10542448 0.39826982 0.75292749
 0.72488262 0.70966006 0.49148854 0.57302823 0.83073575 0.44725015
 0.22076373 0.46348402 0.37999702 0.46850037 0.86938647 0.55089494
 0.20961497 0.65960025 0.69656013 0.75818742 0.82009224 0.11684147
 0.27237121 0.42276918 0.2518198  0.20237949 0.10828493 0.7736598
 0.32299136 0.35060461 0.45738802 0.38042418 0.75025973 0.77049313
 0.40116379 0.72704959 0.74269361 0.22910865 0.26694216 0.10739952
 0.44194652 0.75318669 0.6485004  0.7390514  0.73710324 0.37409618
 0.5728588  0.63965931 0.44779934 0.1810156  0.52487136 0.81033412
 0.52582219 0.10481902 0.76429802 0.25402629 0.40485647 0.28459091
 0.41043617 0.19875812 0.59614909 0.1390213  0.30463498 0.62864306
 0.17005486 0.48098415 0.50535294 0.28002061 0.19097297 0.67078781
 0.29626168 0.74861599 0.72836356 0.4989349  0.43659618 0.24201024
 0.57955692 0.51266307 0.14836464 0.54117633 0.18163306 0.43692914
 0.30524687 0.17779166 0.23914521 0.44827989 0.66830282 0.35224198
 0.75722964 0.39261512 0.63278327 0.51877425 0.2679987  0.78496529
 0.74568769 0.35301231 0.41859672 0.23305349 0.41564177 0.61364403
 0.33747251 0.28556082 0.86913465 0.16583573 0.20180261 0.4280882
 0.31291721 0.74943355 0.20522193 0.57463385 0.27043656 0.20194577
 0.53159815 0.59612267 0.43208795 0.27280191 0.76314667 0.75348631
 0.20604352 0.62370119 0.47671146 0.17309099 0.30736551 0.59166837
 0.41059455 0.58653795 0.10190738 0.55354529 0.60562275 0.52282545
 0.80430086 0.42259573 0.43151852 0.32132923 0.59352592 0.67378941
 0.52281287 0.79449878 0.7620305  0.47150454 0.82312019 0.28720075
 0.53890281 0.39298804 0.42356203 0.81674063 0.57442808 0.78441242
 0.81579191 0.12876299 0.10380943 0.69282902 0.19987118 0.35755481
 0.24867304 0.44040567 0.62903344 0.53857691 0.63614547 0.7094765
 0.59260095 0.75477833 0.67740817 0.21929535 0.11569755 0.4970507
 0.39649034 0.84146531 0.449704   0.60569743 0.48151094 0.74885561
 0.16661964 0.13556155 0.62104604 0.51888639 0.43945232 0.44839572
 0.75164687 0.09134519 0.22368115 0.13345548 0.50577837 0.60857732
 0.27835966 0.72978848 0.61269679 0.29669761 0.5611233  0.13164333
 0.78417575 0.48907959 0.36281743 0.13280785 0.13751828 0.47733409
 0.89459583 0.25754422 0.69882188 0.37854537 0.38188187 0.21825036
 0.54014444 0.57951207 0.65222065 0.38283358 0.36027261 0.87760682
 0.35152652 0.6990162  0.330305   0.55188431 0.24811639 0.85962791
 0.12719129 0.35638663 0.57380862 0.39347079 0.69340823 0.49094189
 0.69054258 0.76968964 0.39665583 0.40518378 0.7870686  0.42105633
 0.69027741 0.80622752 0.33321144 0.61603257 0.18744566 0.75608362
 0.53089367 0.82213989 0.12497655 0.66309819 0.34811357 0.78031423
 0.48659588 0.24595962 0.34763796 0.75253215 0.37488608 0.41934496
 0.31362951 0.80183091 0.7849923  0.62607684 0.80489178 0.13486146
 0.36258997 0.43551284 0.14704661 0.48653598 0.75189136 0.52755171
 0.78207688 0.79329088 0.63841854 0.59493786 0.75655662 0.79768716
 0.83144876 0.62414172 0.41404004 0.42546027 0.5026192  0.63765438
 0.72652079 0.30767625 0.78738126 0.24902829 0.66643045 0.21695809
 0.77457284 0.16848583 0.27171816 0.69463276 0.12445386 0.48677652
 0.54754775 0.12042166 0.24588367 0.53687695 0.18215147 0.23102543
 0.78115205 0.28093747 0.3793316  0.53859294 0.68641302 0.18612493
 0.52098195 0.68378294 0.61011379 0.74549476 0.20195481 0.62094505
 0.38475021 0.44921111 0.75226357 0.26899257 0.1041705  0.84689515
 0.1862092  0.50448927 0.64707085 0.2340728  0.18502792 0.34470514
 0.72969019 0.6657627  0.3541521  0.65337796 0.26302779 0.53796455
 0.1882161  0.32825106 0.54522314 0.346953   0.35108668 0.34900216
 0.82279427 0.30442653 0.18227235 0.78712662 0.64020512 0.91483527
 0.45000278 0.44769295 0.56757876 0.1365573  0.64439812 0.44567093
 0.55521908 0.20697781 0.66210949 0.61999808 0.17918576 0.7163619
 0.80646039 0.31509981 0.46835501 0.7099249  0.76431055 0.19934401
 0.85645256 0.3815236  0.73916639 0.4140715  0.45528245 0.7941098
 0.71541725 0.39957441 0.64367117 0.63911081 0.57173607 0.55351989
 0.25248564 0.5334137  0.3176192  0.32820586 0.88304993 0.26869672
 0.55101988 0.19149863 0.51949205 0.72283897 0.21202742 0.91377005
 0.16523759 0.49525118 0.84170988 0.52944726 0.32734459 0.33517194
 0.58789363 0.15658791 0.23270618 0.47766382 0.65959663 0.41952707
 0.40775402 0.80289368 0.52345914 0.21826237 0.22969178 0.5781489
 0.27929944 0.13305004 0.29773591 0.63587285 0.91727033 0.69461798
 0.62096619 0.46452571 0.33672375 0.90811029 0.7681129  0.58676814
 0.36730641 0.73723595 0.77646804 0.79188165 0.15425665 0.45495783
 0.75943692 0.52144672 0.68281108 0.47947613 0.83280897 0.55816921
 0.20164208 0.8684494  0.65238139 0.1128633  0.73249273 0.69005559
 0.6320259  0.54015293 0.50900694 0.38849473 0.19957112 0.77898491
 0.44187715 0.14058922 0.09548683 0.71775605 0.68548775 0.11882632
 0.5422213  0.80328079 0.79413186 0.62609427 0.21811093 0.34375241
 0.75854453 0.51099633 0.07938364 0.74189039 0.1606329  0.42327739
 0.12126005 0.43234862 0.47608537 0.73965633 0.73080747 0.41523653
 0.7560888  0.91676156 0.48144295 0.71738204 0.61443777 0.35977572
 0.1485603  0.73428628 0.77409442 0.82676509 0.47712177 0.70976729
 0.38763502 0.42202324 0.83790354 0.5831226  0.76726134 0.73815684
 0.12903237 0.47672115 0.61193824 0.80950848 0.37813618 0.40010991
 0.7479029  0.2593117  0.31291569 0.70426228 0.88946791 0.14685972
 0.23233961 0.3083016  0.90195648 0.4141995  0.8499272  0.54954802
 0.23251647 0.85122084 0.71203608 0.61744782 0.51990261 0.63378328
 0.39451424 0.75872801 0.51385708 0.4770609  0.3534238  0.26109431
 0.34337406 0.79186455 0.40901648 0.31788691 0.40742164 0.15933503
 0.57956989 0.58285695 0.75474491 0.2893731  0.16993378 0.76213593
 0.32572879 0.61736589 0.560406   0.62781325 0.60052782 0.71401999
 0.70993754 0.43734359 0.22380878 0.42438743 0.55124966 0.09908763
 0.20991612 0.45333225 0.41514692 0.24329723 0.65915147 0.75134247
 0.18378942 0.85211789 0.31560833 0.64723731 0.69278899 0.8082802
 0.17295908 0.10621345 0.36144215 0.61137338 0.42015475 0.76118619
 0.80201869 0.67915582 0.55443071 0.18329969 0.42199034 0.11518781
 0.18541289 0.35319583 0.09813658 0.64233763 0.23190294 0.75683477
 0.32976866 0.78167933 0.42558503 0.48704849 0.6269342  0.18340703
 0.41989621 0.90269985 0.30644182 0.54759203 0.48024548 0.42597132
 0.48102417 0.32954849 0.68001726 0.57055227 0.67827175 0.55466575
 0.1957498  0.78474448 0.25533136 0.28118945 0.3708066  0.61167474
 0.39484002 0.58633346 0.14692652 0.39754813 0.71983799 0.55585911
 0.80944134 0.23684596 0.25458486 0.44930637 0.31132814 0.26119944
 0.73674437 0.62072071 0.17123861 0.60002242 0.54670258 0.59524495
 0.30663875 0.19569869 0.30522433 0.10799484 0.09589284 0.44287638
 0.80781194 0.59610629 0.66429477 0.67253972 0.42622886 0.59131957
 0.17193729 0.68795499 0.78777234 0.71651951 0.37328623 0.40736565
 0.34426475 0.57602748 0.39207601 0.42316339 0.60574292 0.37628993
 0.40586052 0.25235683 0.4094711  0.34807408 0.59671029 0.70566652
 0.21615645 0.74821614 0.18307397 0.73533108 0.72541235 0.81236617
 0.33502566 0.14984073 0.53621737 0.48611395 0.33984451 0.43750664
 0.59577959 0.42232033 0.5813156  0.23905633 0.2551695  0.73188522
 0.52538331 0.64194705 0.70768398 0.5257178  0.60616015 0.1007871
 0.64415569 0.8088374  0.73413131 0.8273316  0.75560967 0.48016528
 0.38557507 0.72625663 0.37179605 0.08600355 0.63999395 0.87262357
 0.1466411  0.66670735 0.55868775 0.59108513 0.55326557 0.57027823
 0.65591854 0.52143181 0.47536898 0.111129   0.66312123 0.75285163
 0.24209311 0.45161171 0.53044484 0.31002039 0.244009   0.7718173
 0.50806215 0.73946765 0.42594478 0.35738429 0.1964176  0.24993534
 0.09057478 0.36401283 0.70347011 0.33029609 0.26094484 0.31097698
 0.34226472 0.57812547 0.16651743 0.23366096 0.13242801 0.23221762
 0.79393312 0.52309664 0.26910914 0.74778982 0.49110805 0.70192624
 0.47920863 0.6020566  0.47842805 0.62079073 0.62535637 0.35390958
 0.55369932 0.53231465 0.18120359 0.20343002 0.55621051 0.18865134
 0.44285933 0.20649082 0.67784173 0.82905714 0.45199285 0.52565423
 0.56082292 0.15982316 0.53303208 0.67169242 0.71999356 0.17629508
 0.74678351 0.28006561 0.66596742 0.71353901 0.14959722 0.79730486
 0.70889592 0.69381715 0.91573157 0.79662018 0.77760824 0.4958392
 0.81224112 0.47261075 0.59043684 0.32160358 0.77555644 0.20263053
 0.52160614 0.50514912 0.20840749 0.48247084 0.73125579 0.08077258
 0.1084633  0.08211409 0.39775828 0.75447776 0.53859735 0.4339581
 0.1840295  0.57096029 0.5125182  0.4653515  0.16972724 0.39199434
 0.38347642 0.41146995 0.72441342 0.73355735 0.21810817 0.78838482
 0.3095845  0.92844175 0.30465202 0.5797147  0.33444372 0.25056625
 0.35102274 0.31266378 0.11492809 0.14508448 0.67834618 0.21447973
 0.30048143 0.42493115 0.68917978 0.14692786]"
Random Forest,0.664,0.6431623931623932,0.6404255319148936,0.6417910447761194,0.7317784022480931,"[0 0 0 1 1 0 0 0 0 1 1 0 1 0 1 1 0 0 1 1 0 0 0 1 0 0 0 1 0 0 1 1 0 0 0 0 1
 1 0 1 0 1 0 0 0 1 0 0 0 1 1 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 1 0 1 1 0 1 0
 0 0 0 1 1 1 1 0 1 0 0 1 0 1 0 0 1 1 0 1 0 0 1 0 0 0 1 1 0 0 0 1 1 0 0 0 1
 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 1 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0
 0 1 1 1 0 0 1 0 0 0 1 0 0 1 1 1 1 1 0 0 1 0 1 0 1 0 1 1 0 1 0 0 0 1 1 0 0
 0 0 0 0 0 0 1 1 1 1 0 1 1 0 0 0 0 0 1 1 1 1 0 1 0 0 0 0 0 0 0 0 1 0 0 0 1
 1 1 0 1 1 1 0 1 0 0 1 1 0 1 1 1 1 0 0 0 0 0 0 1 1 0 1 0 1 1 0 1 1 0 0 0 0
 1 1 1 1 0 1 0 0 0 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 1 1 0 0 0 0 0
 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 1 1 0 0 0 0 1 1 0 1 0 0 0 0 1 0 1 0 0 1 1 0
 0 1 1 0 1 1 0 0 1 0 1 0 0 1 0 1 0 0 0 0 1 1 1 1 1 1 0 0 0 0 1 0 1 1 0 0 1
 0 0 0 1 1 1 1 1 1 1 1 0 0 0 0 1 0 1 0 1 0 0 1 0 1 0 1 0 0 0 1 0 0 1 1 0 0
 0 1 0 0 0 0 1 1 0 0 0 0 0 0 1 1 0 0 1 0 1 0 0 0 1 0 0 1 1 1 0 1 1 0 0 1 0
 1 1 0 1 0 1 0 1 0 1 0 1 0 0 0 1 0 1 0 1 1 1 1 0 0 1 0 1 1 0 1 1 1 1 1 1 1
 1 1 0 0 1 1 0 1 0 1 0 1 0 0 1 0 1 1 0 0 1 0 0 1 1 1 1 1 0 1 1 1 1 0 1 0 0
 1 0 0 1 0 0 1 0 0 0 1 1 0 1 0 1 0 0 0 1 1 0 1 0 0 1 0 1 1 0 1 0 1 0 1 0 1
 1 0 1 1 0 0 1 1 0 1 0 1 1 0 1 1 1 1 1 0 0 0 1 0 0 1 0 0 0 1 1 0 1 0 1 1 0
 0 0 1 0 0 1 1 0 0 1 0 0 0 1 0 0 0 1 1 0 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 0 1
 1 0 1 0 0 1 1 1 1 0 0 0 1 0 0 0 1 1 0 1 1 1 1 0 0 1 0 0 1 0 1 0 0 1 1 1 0
 1 1 0 1 1 1 0 1 1 1 1 1 0 0 1 1 1 1 0 0 0 1 0 0 1 0 0 1 1 0 0 0 1 0 1 1 0
 1 1 1 1 1 0 1 0 0 1 0 0 1 1 0 0 0 1 1 1 1 0 1 0 1 0 1 0 1 1 1 0 0 1 0 0 1
 0 0 1 1 0 1 0 1 1 1 0 0 0 0 1 1 1 1 0 0 1 0 0 0 0 1 0 1 0 1 1 0 1 0 0 1 0
 1 1 0 1 0 1 1 1 1 0 1 0 0 0 1 0 0 0 0 1 0 1 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0
 0 1 1 0 1 1 0 1 0 1 1 1 0 1 0 1 0 0 1 0 0 0 0 0 1 1 0 1 0 1 1 1 0 0 0 0 0
 0 1 0 1 0 1 1 0 1 1 1 1 0 1 1 1 1 1 1 0 1 1 0 1 1 0 1 1 0 1 1 1 1 1 0 1 1
 0 1 1 0 0 1 0 1 1 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 1 0 0 1 1 1 0 1
 1 0 0 0 0 1 0 1 1 1 0 1 0 1 1 1 0 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 0 0 0
 0 1 1 0 0 0 0 1 0 1 0 1 1 1 0 0 0 0 1 1 0 1 0 1 0 1 0 0 1 0 0 0 1 0 1 1 1
 0]","[0.18 0.31 0.18 0.59 0.52 0.21 0.17 0.43 0.1  0.52 0.59 0.09 0.52 0.45
 0.84 0.84 0.4  0.38 0.55 0.51 0.34 0.36 0.35 0.59 0.49 0.45 0.17 0.64
 0.15 0.22 0.63 0.88 0.16 0.09 0.08 0.36 0.58 0.53 0.48 0.62 0.31 0.58
 0.48 0.5  0.22 0.53 0.5  0.24 0.23 0.58 0.89 0.41 0.45 0.28 0.4  0.66
 0.41 0.54 0.4  0.65 0.32 0.45 0.1  0.39 0.14 0.18 0.39 0.56 0.15 0.51
 0.55 0.38 0.6  0.48 0.2  0.34 0.5  0.6  0.82 0.71 0.84 0.3  0.65 0.38
 0.14 0.51 0.49 0.52 0.16 0.22 0.62 0.58 0.19 0.85 0.19 0.25 0.74 0.46
 0.35 0.22 0.69 0.53 0.45 0.45 0.14 0.6  0.6  0.39 0.15 0.21 0.82 0.49
 0.67 0.59 0.21 0.4  0.2  0.47 0.41 0.47 0.48 0.42 0.2  0.16 0.31 0.47
 0.45 0.72 0.72 0.31 0.76 0.92 0.48 0.19 0.15 0.12 0.3  0.16 0.18 0.54
 0.79 0.47 0.08 0.23 0.28 0.21 0.15 0.34 0.28 0.59 0.52 0.51 0.26 0.42
 0.53 0.21 0.37 0.45 0.52 0.25 0.43 0.65 0.58 0.62 0.65 0.76 0.23 0.41
 0.72 0.1  0.56 0.25 0.78 0.14 0.7  0.58 0.14 0.62 0.3  0.23 0.38 0.7
 0.79 0.33 0.48 0.45 0.27 0.42 0.24 0.38 0.27 0.74 0.55 0.82 0.54 0.2
 0.58 0.52 0.42 0.31 0.49 0.17 0.17 0.8  0.61 0.65 0.71 0.23 0.55 0.2
 0.17 0.14 0.14 0.32 0.11 0.37 0.04 0.7  0.21 0.15 0.47 0.67 0.62 0.73
 0.41 0.74 0.81 0.69 0.18 0.6  0.42 0.42 0.82 0.63 0.16 0.6  0.6  0.76
 0.69 0.11 0.34 0.44 0.39 0.23 0.14 0.71 0.53 0.29 0.56 0.47 0.8  0.56
 0.5  0.66 0.73 0.23 0.21 0.33 0.42 0.66 0.56 0.59 0.64 0.46 0.66 0.46
